term_str,n,rank,p,i
fastidious,3,13403,2.019696076134463e-06,18.917430356764136
gambols,3,13403,2.019696076134463e-06,18.917430356764136
arrows,3,13403,2.019696076134463e-06,18.917430356764136
wellstocked,3,13403,2.019696076134463e-06,18.917430356764136
beforehand,3,13403,2.019696076134463e-06,18.917430356764136
soundest,3,13403,2.019696076134463e-06,18.917430356764136
sar,3,13403,2.019696076134463e-06,18.917430356764136
references,3,13403,2.019696076134463e-06,18.917430356764136
treasured,3,13403,2.019696076134463e-06,18.917430356764136
bedouins,3,13403,2.019696076134463e-06,18.917430356764136
ryde,3,13403,2.019696076134463e-06,18.917430356764136
haskill,3,13403,2.019696076134463e-06,18.917430356764136
slandering,3,13403,2.019696076134463e-06,18.917430356764136
dodd,3,13403,2.019696076134463e-06,18.917430356764136
retract,3,13403,2.019696076134463e-06,18.917430356764136
conquerors,3,13403,2.019696076134463e-06,18.917430356764136
unsuspicious,3,13403,2.019696076134463e-06,18.917430356764136
adored,3,13403,2.019696076134463e-06,18.917430356764136
1030,3,13403,2.019696076134463e-06,18.917430356764136
vizier,3,13403,2.019696076134463e-06,18.917430356764136
auxiliaries,3,13403,2.019696076134463e-06,18.917430356764136
departs,3,13403,2.019696076134463e-06,18.917430356764136
tzad,3,13403,2.019696076134463e-06,18.917430356764136
extravagance,3,13403,2.019696076134463e-06,18.917430356764136
tripping,3,13403,2.019696076134463e-06,18.917430356764136
pension,3,13403,2.019696076134463e-06,18.917430356764136
contention,3,13403,2.019696076134463e-06,18.917430356764136
christon,3,13403,2.019696076134463e-06,18.917430356764136
troughs,3,13403,2.019696076134463e-06,18.917430356764136
athletic,3,13403,2.019696076134463e-06,18.917430356764136
restaurants,3,13403,2.019696076134463e-06,18.917430356764136
conducive,3,13403,2.019696076134463e-06,18.917430356764136
sulphur,3,13403,2.019696076134463e-06,18.917430356764136
dimes,3,13403,2.019696076134463e-06,18.917430356764136
railing,3,13403,2.019696076134463e-06,18.917430356764136
smoker,3,13403,2.019696076134463e-06,18.917430356764136
shuck,3,13403,2.019696076134463e-06,18.917430356764136
sayings,3,13403,2.019696076134463e-06,18.917430356764136
mingles,3,13403,2.019696076134463e-06,18.917430356764136
suggests,3,13403,2.019696076134463e-06,18.917430356764136
helper,3,13403,2.019696076134463e-06,18.917430356764136
establishes,3,13403,2.019696076134463e-06,18.917430356764136
involuntary,3,13403,2.019696076134463e-06,18.917430356764136
distribute,3,13403,2.019696076134463e-06,18.917430356764136
backsheesh,3,13403,2.019696076134463e-06,18.917430356764136
coup,3,13403,2.019696076134463e-06,18.917430356764136
exhorters,3,13403,2.019696076134463e-06,18.917430356764136
incline,3,13403,2.019696076134463e-06,18.917430356764136
warmhearted,3,13403,2.019696076134463e-06,18.917430356764136
upshur,3,13403,2.019696076134463e-06,18.917430356764136
thwart,3,13403,2.019696076134463e-06,18.917430356764136
envied,3,13403,2.019696076134463e-06,18.917430356764136
capers,3,13403,2.019696076134463e-06,18.917430356764136
crockery,3,13403,2.019696076134463e-06,18.917430356764136
criticize,3,13403,2.019696076134463e-06,18.917430356764136
eccentric,3,13403,2.019696076134463e-06,18.917430356764136
beaver,3,13403,2.019696076134463e-06,18.917430356764136
circulating,3,13403,2.019696076134463e-06,18.917430356764136
dependents,3,13403,2.019696076134463e-06,18.917430356764136
niche,3,13403,2.019696076134463e-06,18.917430356764136
conservatism,3,13403,2.019696076134463e-06,18.917430356764136
uprising,3,13403,2.019696076134463e-06,18.917430356764136
photographed,3,13403,2.019696076134463e-06,18.917430356764136
taller,3,13403,2.019696076134463e-06,18.917430356764136
countyseat,3,13403,2.019696076134463e-06,18.917430356764136
attenuated,3,13403,2.019696076134463e-06,18.917430356764136
fruitful,3,13403,2.019696076134463e-06,18.917430356764136
maulmain,3,13403,2.019696076134463e-06,18.917430356764136
excitedly,3,13403,2.019696076134463e-06,18.917430356764136
chivalrous,3,13403,2.019696076134463e-06,18.917430356764136
scornful,3,13403,2.019696076134463e-06,18.917430356764136
lumbering,3,13403,2.019696076134463e-06,18.917430356764136
thieving,3,13403,2.019696076134463e-06,18.917430356764136
butts,3,13403,2.019696076134463e-06,18.917430356764136
incentive,3,13403,2.019696076134463e-06,18.917430356764136
scantiest,3,13403,2.019696076134463e-06,18.917430356764136
hebrew,3,13403,2.019696076134463e-06,18.917430356764136
cognizance,3,13403,2.019696076134463e-06,18.917430356764136
uncommonly,3,13403,2.019696076134463e-06,18.917430356764136
preaches,3,13403,2.019696076134463e-06,18.917430356764136
halfdistracted,3,13403,2.019696076134463e-06,18.917430356764136
boulders,3,13403,2.019696076134463e-06,18.917430356764136
lamenting,3,13403,2.019696076134463e-06,18.917430356764136
clara,3,13403,2.019696076134463e-06,18.917430356764136
delirious,3,13403,2.019696076134463e-06,18.917430356764136
crackers,3,13403,2.019696076134463e-06,18.917430356764136
guise,3,13403,2.019696076134463e-06,18.917430356764136
bruises,3,13403,2.019696076134463e-06,18.917430356764136
ably,3,13403,2.019696076134463e-06,18.917430356764136
wittenmyer,3,13403,2.019696076134463e-06,18.917430356764136
cornmeal,3,13403,2.019696076134463e-06,18.917430356764136
herrings,3,13403,2.019696076134463e-06,18.917430356764136
indulgences,3,13403,2.019696076134463e-06,18.917430356764136
apostolic,3,13403,2.019696076134463e-06,18.917430356764136
impregnated,3,13403,2.019696076134463e-06,18.917430356764136
outstrip,3,13403,2.019696076134463e-06,18.917430356764136
echoes,3,13403,2.019696076134463e-06,18.917430356764136
paling,3,13403,2.019696076134463e-06,18.917430356764136
stockyards,3,13403,2.019696076134463e-06,18.917430356764136
mercenary,3,13403,2.019696076134463e-06,18.917430356764136
mosaic,3,13403,2.019696076134463e-06,18.917430356764136
exuberance,3,13403,2.019696076134463e-06,18.917430356764136
covetous,3,13403,2.019696076134463e-06,18.917430356764136
wrestling,3,13403,2.019696076134463e-06,18.917430356764136
choctaw,3,13403,2.019696076134463e-06,18.917430356764136
prophesy,3,13403,2.019696076134463e-06,18.917430356764136
rattlesnakes,3,13403,2.019696076134463e-06,18.917430356764136
bottome,3,13403,2.019696076134463e-06,18.917430356764136
teens,3,13403,2.019696076134463e-06,18.917430356764136
frosted,3,13403,2.019696076134463e-06,18.917430356764136
penned,3,13403,2.019696076134463e-06,18.917430356764136
mat,3,13403,2.019696076134463e-06,18.917430356764136
slide,3,13403,2.019696076134463e-06,18.917430356764136
relaxed,3,13403,2.019696076134463e-06,18.917430356764136
cameron,3,13403,2.019696076134463e-06,18.917430356764136
hereunto,3,13403,2.019696076134463e-06,18.917430356764136
fellowsufferers,3,13403,2.019696076134463e-06,18.917430356764136
courtney,3,13403,2.019696076134463e-06,18.917430356764136
yorker,3,13403,2.019696076134463e-06,18.917430356764136
texts,3,13403,2.019696076134463e-06,18.917430356764136
willard,3,13403,2.019696076134463e-06,18.917430356764136
saintlike,3,13403,2.019696076134463e-06,18.917430356764136
bainbridge,3,13403,2.019696076134463e-06,18.917430356764136
duckett,3,13403,2.019696076134463e-06,18.917430356764136
disapproval,3,13403,2.019696076134463e-06,18.917430356764136
beets,3,13403,2.019696076134463e-06,18.917430356764136
450,3,13403,2.019696076134463e-06,18.917430356764136
larnin,3,13403,2.019696076134463e-06,18.917430356764136
boardingplace,3,13403,2.019696076134463e-06,18.917430356764136
longcontinued,3,13403,2.019696076134463e-06,18.917430356764136
keener,3,13403,2.019696076134463e-06,18.917430356764136
inconveniences,3,13403,2.019696076134463e-06,18.917430356764136
153,3,13403,2.019696076134463e-06,18.917430356764136
bonnets,3,13403,2.019696076134463e-06,18.917430356764136
illumine,3,13403,2.019696076134463e-06,18.917430356764136
dunning,3,13403,2.019696076134463e-06,18.917430356764136
addicted,3,13403,2.019696076134463e-06,18.917430356764136
commemoration,3,13403,2.019696076134463e-06,18.917430356764136
epistles,3,13403,2.019696076134463e-06,18.917430356764136
duffield,3,13403,2.019696076134463e-06,18.917430356764136
circumstanced,3,13403,2.019696076134463e-06,18.917430356764136
weighty,3,13403,2.019696076134463e-06,18.917430356764136
oldschool,3,13403,2.019696076134463e-06,18.917430356764136
alloa,3,13403,2.019696076134463e-06,18.917430356764136
quail,3,13403,2.019696076134463e-06,18.917430356764136
antagonist,3,13403,2.019696076134463e-06,18.917430356764136
detestation,3,13403,2.019696076134463e-06,18.917430356764136
ab,3,13403,2.019696076134463e-06,18.917430356764136
overdo,3,13403,2.019696076134463e-06,18.917430356764136
prosecuted,3,13403,2.019696076134463e-06,18.917430356764136
godliness,3,13403,2.019696076134463e-06,18.917430356764136
riotous,3,13403,2.019696076134463e-06,18.917430356764136
lenoula,3,13403,2.019696076134463e-06,18.917430356764136
encumbered,3,13403,2.019696076134463e-06,18.917430356764136
thatch,3,13403,2.019696076134463e-06,18.917430356764136
punctuality,3,13403,2.019696076134463e-06,18.917430356764136
selfhelp,3,13403,2.019696076134463e-06,18.917430356764136
morse,3,13403,2.019696076134463e-06,18.917430356764136
pagoda,3,13403,2.019696076134463e-06,18.917430356764136
maturing,3,13403,2.019696076134463e-06,18.917430356764136
regulate,3,13403,2.019696076134463e-06,18.917430356764136
brickmasonry,3,13403,2.019696076134463e-06,18.917430356764136
pike,3,13403,2.019696076134463e-06,18.917430356764136
afterfate,3,13403,2.019696076134463e-06,18.917430356764136
leighton,3,13403,2.019696076134463e-06,18.917430356764136
lester,3,13403,2.019696076134463e-06,18.917430356764136
pier,3,13403,2.019696076134463e-06,18.917430356764136
reunited,3,13403,2.019696076134463e-06,18.917430356764136
fireworks,3,13403,2.019696076134463e-06,18.917430356764136
47,3,13403,2.019696076134463e-06,18.917430356764136
ascent,3,13403,2.019696076134463e-06,18.917430356764136
lowering,3,13403,2.019696076134463e-06,18.917430356764136
besotted,3,13403,2.019696076134463e-06,18.917430356764136
tack,3,13403,2.019696076134463e-06,18.917430356764136
flog,3,13403,2.019696076134463e-06,18.917430356764136
thong,3,13403,2.019696076134463e-06,18.917430356764136
sticktoitiveness,3,13403,2.019696076134463e-06,18.917430356764136
twinkle,3,13403,2.019696076134463e-06,18.917430356764136
dispensed,3,13403,2.019696076134463e-06,18.917430356764136
batting,3,13403,2.019696076134463e-06,18.917430356764136
inflicting,3,13403,2.019696076134463e-06,18.917430356764136
allay,3,13403,2.019696076134463e-06,18.917430356764136
fevers,3,13403,2.019696076134463e-06,18.917430356764136
irritation,3,13403,2.019696076134463e-06,18.917430356764136
reckoning,3,13403,2.019696076134463e-06,18.917430356764136
arabia,3,13403,2.019696076134463e-06,18.917430356764136
fencerail,3,13403,2.019696076134463e-06,18.917430356764136
curly,3,13403,2.019696076134463e-06,18.917430356764136
proclivities,3,13403,2.019696076134463e-06,18.917430356764136
fake,3,13403,2.019696076134463e-06,18.917430356764136
concubinage,3,13403,2.019696076134463e-06,18.917430356764136
chillicothe,3,13403,2.019696076134463e-06,18.917430356764136
developments,3,13403,2.019696076134463e-06,18.917430356764136
fitzpatrick,3,13403,2.019696076134463e-06,18.917430356764136
thoughtless,3,13403,2.019696076134463e-06,18.917430356764136
evasively,3,13403,2.019696076134463e-06,18.917430356764136
calf,3,13403,2.019696076134463e-06,18.917430356764136
upholding,3,13403,2.019696076134463e-06,18.917430356764136
valorous,3,13403,2.019696076134463e-06,18.917430356764136
dialect,3,13403,2.019696076134463e-06,18.917430356764136
immortality,3,13403,2.019696076134463e-06,18.917430356764136
residue,3,13403,2.019696076134463e-06,18.917430356764136
unintelligible,3,13403,2.019696076134463e-06,18.917430356764136
canceled,3,13403,2.019696076134463e-06,18.917430356764136
disappoint,3,13403,2.019696076134463e-06,18.917430356764136
ripen,3,13403,2.019696076134463e-06,18.917430356764136
cushion,3,13403,2.019696076134463e-06,18.917430356764136
swings,3,13403,2.019696076134463e-06,18.917430356764136
incumbent,3,13403,2.019696076134463e-06,18.917430356764136
di,3,13403,2.019696076134463e-06,18.917430356764136
charrington,3,13403,2.019696076134463e-06,18.917430356764136
propounded,3,13403,2.019696076134463e-06,18.917430356764136
priestly,3,13403,2.019696076134463e-06,18.917430356764136
abou,3,13403,2.019696076134463e-06,18.917430356764136
nourishment,3,13403,2.019696076134463e-06,18.917430356764136
risky,3,13403,2.019696076134463e-06,18.917430356764136
exponents,3,13403,2.019696076134463e-06,18.917430356764136
signally,3,13403,2.019696076134463e-06,18.917430356764136
firecrackers,3,13403,2.019696076134463e-06,18.917430356764136
patsy,3,13403,2.019696076134463e-06,18.917430356764136
toleration,3,13403,2.019696076134463e-06,18.917430356764136
infatuation,3,13403,2.019696076134463e-06,18.917430356764136
conform,3,13403,2.019696076134463e-06,18.917430356764136
haoussa,3,13403,2.019696076134463e-06,18.917430356764136
stewardship,3,13403,2.019696076134463e-06,18.917430356764136
eats,3,13403,2.019696076134463e-06,18.917430356764136
probabilities,3,13403,2.019696076134463e-06,18.917430356764136
widowed,3,13403,2.019696076134463e-06,18.917430356764136
derogatory,3,13403,2.019696076134463e-06,18.917430356764136
vented,3,13403,2.019696076134463e-06,18.917430356764136
explains,3,13403,2.019696076134463e-06,18.917430356764136
gilliam,3,13403,2.019696076134463e-06,18.917430356764136
vermin,3,13403,2.019696076134463e-06,18.917430356764136
entrancing,3,13403,2.019696076134463e-06,18.917430356764136
cubans,3,13403,2.019696076134463e-06,18.917430356764136
forsooth,3,13403,2.019696076134463e-06,18.917430356764136
whine,3,13403,2.019696076134463e-06,18.917430356764136
caucasians,3,13403,2.019696076134463e-06,18.917430356764136
persevered,3,13403,2.019696076134463e-06,18.917430356764136
repudiate,3,13403,2.019696076134463e-06,18.917430356764136
admonished,3,13403,2.019696076134463e-06,18.917430356764136
rap,3,13403,2.019696076134463e-06,18.917430356764136
indecent,3,13403,2.019696076134463e-06,18.917430356764136
handiwork,3,13403,2.019696076134463e-06,18.917430356764136
enjoyments,3,13403,2.019696076134463e-06,18.917430356764136
mourner,3,13403,2.019696076134463e-06,18.917430356764136
dulness,3,13403,2.019696076134463e-06,18.917430356764136
indoors,3,13403,2.019696076134463e-06,18.917430356764136
cleave,3,13403,2.019696076134463e-06,18.917430356764136
pappy,3,13403,2.019696076134463e-06,18.917430356764136
thickness,3,13403,2.019696076134463e-06,18.917430356764136
yore,3,13403,2.019696076134463e-06,18.917430356764136
josephus,3,13403,2.019696076134463e-06,18.917430356764136
misconduct,3,13403,2.019696076134463e-06,18.917430356764136
friction,3,13403,2.019696076134463e-06,18.917430356764136
judaism,3,13403,2.019696076134463e-06,18.917430356764136
700000,3,13403,2.019696076134463e-06,18.917430356764136
beans,3,13403,2.019696076134463e-06,18.917430356764136
stairway,3,13403,2.019696076134463e-06,18.917430356764136
notoriety,3,13403,2.019696076134463e-06,18.917430356764136
emulate,3,13403,2.019696076134463e-06,18.917430356764136
prosecuting,3,13403,2.019696076134463e-06,18.917430356764136
timmons,3,13403,2.019696076134463e-06,18.917430356764136
adroitly,3,13403,2.019696076134463e-06,18.917430356764136
rectory,3,13403,2.019696076134463e-06,18.917430356764136
golddust,3,13403,2.019696076134463e-06,18.917430356764136
vaughn,3,13403,2.019696076134463e-06,18.917430356764136
mortgages,3,13403,2.019696076134463e-06,18.917430356764136
dissemble,3,13403,2.019696076134463e-06,18.917430356764136
boisterous,3,13403,2.019696076134463e-06,18.917430356764136
tardiness,3,13403,2.019696076134463e-06,18.917430356764136
capehart,3,13403,2.019696076134463e-06,18.917430356764136
goodsized,3,13403,2.019696076134463e-06,18.917430356764136
gamblers,3,13403,2.019696076134463e-06,18.917430356764136
140,3,13403,2.019696076134463e-06,18.917430356764136
dove,3,13403,2.019696076134463e-06,18.917430356764136
hyena,3,13403,2.019696076134463e-06,18.917430356764136
ostrich,3,13403,2.019696076134463e-06,18.917430356764136
combine,3,13403,2.019696076134463e-06,18.917430356764136
emir,3,13403,2.019696076134463e-06,18.917430356764136
sookna,3,13403,2.019696076134463e-06,18.917430356764136
goldie,3,13403,2.019696076134463e-06,18.917430356764136
hassan,3,13403,2.019696076134463e-06,18.917430356764136
facilitate,3,13403,2.019696076134463e-06,18.917430356764136
pineapples,3,13403,2.019696076134463e-06,18.917430356764136
